date,task_dir,episode,task,target_shape,inserted_shape,target_side,placement_side,target_center_x,target_center_y,insert_x,insert_y,scale,rotation_deg,brightness,blur_sigma,selection_mode,asset,original_input_video,output_video,metadata_json,debug_dir,seed,video_width,video_height,fps,frames,valid_placements,final_safe_area
0802,erase_circle,erase_the_circle_0802-135558,erase the circle,circle,rectangle,bottom,top,527.0,497.0,486,27,0.9152830536635259,3.1376836884261436,1.0819369745134964,0.4712388364849348,safe_fallback,assets/rectangle/101_erase_the_rectangle_0813-185632.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_circle_0802-135558\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135558/augmented.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135558/placement_metadata.json,0802/erase_circle/rectangle/erase_the_circle_0802-135558/debug,237110942,1280,720,30.0,798,334,62101
0802,erase_circle,erase_the_circle_0802-135800,erase the circle,circle,rectangle,top,bottom,533.0,133.5,515,439,1.0512371669752198,-1.0636610878089634,0.9247559726222904,0.6518909982958312,safe_fallback,assets/rectangle/084_erase_the_rectangle_0813-122515.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_circle_0802-135800\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135800/augmented.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135800/placement_metadata.json,0802/erase_circle/rectangle/erase_the_circle_0802-135800/debug,1626710892,1280,720,30.0,756,22557,115532
0802,erase_circle,erase_the_circle_0802-135912,erase the circle,circle,rectangle,bottom,top,438.5,475.5,296,13,0.8237042009922357,0.7742211127145193,0.9471134989371423,0.41538584204195417,safe_fallback,assets/rectangle/100_erase_the_rectangle_0813-185522.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_circle_0802-135912\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135912/augmented.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-135912/placement_metadata.json,0802/erase_circle/rectangle/erase_the_circle_0802-135912/debug,1896318895,1280,720,30.0,827,19,40061
0802,erase_circle,erase_the_circle_0802-140037,erase the circle,circle,rectangle,top,bottom,430.5,127.0,288,413,0.9018209086557876,3.5652885286702496,0.8860343716283217,0.5865464655231007,safe_fallback,assets/rectangle/039_erase_the_rectangle_0804-182849.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_circle_0802-140037\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-140037/augmented.mp4,0802/erase_circle/rectangle/erase_the_circle_0802-140037/placement_metadata.json,0802/erase_circle/rectangle/erase_the_circle_0802-140037/debug,991834940,1280,720,30.0,728,34793,115397
0802,erase_circle,erase_the_circle_0802-145406,erase the circle,circle,triangle,bottom,top,473.5,441.0,327,4,0.8119168039292971,-6.601454160030556,1.020636810611641,0.4732491915724542,safe_fallback,assets/triangle/096_erase_the_triangle_0812-142839.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_circle_0802-145406\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_circle/triangle/erase_the_circle_0802-145406/augmented.mp4,0802/erase_circle/triangle/erase_the_circle_0802-145406/placement_metadata.json,0802/erase_circle/triangle/erase_the_circle_0802-145406/debug,2032723954,1280,720,30.0,650,1198,63258
0802,erase_triangle,erase_the_triangle_0802-140242,erase the triangle,triangle,rectangle,bottom,top,438.5,472.5,378,25,0.7188984576681013,-4.112748965507855,1.0623954174702372,0.5226819628105241,safe_fallback,assets/rectangle/021_erase_the_rectangle_0804-180439.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140242\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140242/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140242/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-140242/debug,2019919136,1280,720,30.0,749,1848,59520
0802,erase_triangle,erase_the_triangle_0802-140354,erase the triangle,triangle,circle,top,bottom,422.5,121.0,485,467,1.058175905540432,3.268300875943403,0.9781081927935772,0.002761516774939299,safe_fallback,assets/circle/052_erase_the_circle_0805-183739.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140354\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140354/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140354/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-140354/debug,1629130782,1280,720,30.0,726,9410,104463
0802,erase_triangle,erase_the_triangle_0802-140502,erase the triangle,triangle,rectangle,bottom,top,335.0,460.0,288,18,0.9261644916745962,-2.0802523339682155,1.0484644620346935,0.6857524575371032,safe_fallback,assets/rectangle/024_erase_the_rectangle_0804-180817.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140502\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140502/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140502/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-140502/debug,502303309,1280,720,30.0,744,14,55710
0802,erase_triangle,erase_the_triangle_0802-140614,erase the triangle,triangle,circle,top,bottom,313.0,137.0,455,441,0.9571051647223224,-3.122025036464251,0.9922235202971815,0.5844975192785422,safe_fallback,assets/circle/087_erase_the_circle_0812-132832.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140614\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140614/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140614/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-140614/debug,1245368964,1280,720,30.0,717,24016,108179
0802,erase_triangle,erase_the_triangle_0802-140722,erase the triangle,triangle,circle,bottom,top,548.0,463.5,292,8,0.8120919574932296,-5.852898107572971,1.0842059011862242,0.368568298795542,safe_fallback,assets/circle/095_erase_the_circle_0812-133842.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140722\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140722/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140722/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-140722/debug,905017643,1280,720,30.0,671,9,57185
0802,erase_triangle,erase_the_triangle_0802-140827,erase the triangle,triangle,rectangle,top,bottom,509.5,132.5,320,432,1.0180323828887075,1.9728401308377475,0.916335417375841,0.6187071614094677,safe_fallback,assets/rectangle/046_erase_the_rectangle_0804-183957.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140827\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140827/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-140827/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-140827/debug,85707053,1280,720,30.0,693,15062,109426
0802,erase_triangle,erase_the_triangle_0802-140935,erase the triangle,triangle,circle,bottom,top,448.0,499.0,489,1,0.7704861607479417,-5.270415803696126,0.9016615165350161,0.03997802986077721,safe_fallback,assets/circle/039_erase_the_circle_0802-134917.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-140935\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140935/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-140935/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-140935/debug,959823930,1280,720,30.0,664,347,56543
0802,erase_triangle,erase_the_triangle_0802-141044,erase the triangle,triangle,rectangle,top,bottom,426.5,134.5,498,461,1.002988082374826,7.5108816413284,0.8787427136576215,0.23813451716477624,safe_fallback,assets/rectangle/072_erase_the_rectangle_0812-135243.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-141044\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-141044/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-141044/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-141044/debug,1748414459,1280,720,30.0,711,10349,98091
0802,erase_triangle,erase_the_triangle_0802-141851,erase the triangle,triangle,circle,bottom,top,321.0,472.5,353,14,0.6681366893101617,2.324598769782086,0.9682342057257503,0.1566421165781683,safe_fallback,assets/circle/013_erase_the_circle_0727-110917.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-141851\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-141851/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-141851/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-141851/debug,480674822,1280,720,30.0,824,1778,70235
0802,erase_triangle,erase_the_triangle_0802-142006,erase the triangle,triangle,rectangle,top,bottom,308.0,158.5,520,441,0.9498794598594602,4.970926056581526,0.9398219183004028,0.30603791359108157,safe_fallback,assets/rectangle/008_erase_the_rectangle_0727-121435.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142006\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142006/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142006/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-142006/debug,1702408367,1280,720,30.0,747,19032,102320
0802,erase_triangle,erase_the_triangle_0802-142116,erase the triangle,triangle,circle,bottom,top,534.5,476.5,301,6,0.7315809345982744,-2.8848739309450786,1.0542602221033024,0.03598215612676832,safe_fallback,assets/circle/091_erase_the_circle_0812-133256.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142116\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142116/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142116/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-142116/debug,816670505,1280,720,30.0,714,85,58411
0802,erase_triangle,erase_the_triangle_0802-142225,erase the triangle,triangle,rectangle,top,bottom,524.0,142.5,489,469,1.004516215463459,8.648004325810312,0.9949288813949507,0.587698280952676,safe_fallback,assets/rectangle/042_erase_the_rectangle_0804-183421.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142225\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142225/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142225/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-142225/debug,1198072400,1280,720,30.0,767,2188,81730
0802,erase_triangle,erase_the_triangle_0802-142338,erase the triangle,triangle,circle,bottom,top,429.5,468.0,294,6,0.8305999027071557,6.245394127185664,0.9831535812512983,0.720234041748351,safe_fallback,assets/circle/028_erase_the_circle_0802-132211.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142338\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142338/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142338/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-142338/debug,1105685403,1280,720,30.0,728,10,58718
0802,erase_triangle,erase_the_triangle_0802-142550,erase the triangle,triangle,circle,top,bottom,402.0,135.0,290,411,1.060223288999135,-8.864275625045066,0.8848467907447705,0.13256869338413146,safe_fallback,assets/circle/022_erase_the_circle_0802-130825.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142550\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142550/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142550/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-142550/debug,182796575,1280,720,30.0,816,15710,114821
0802,erase_triangle,erase_the_triangle_0802-142707,erase the triangle,triangle,rectangle,bottom,top,321.0,468.0,315,14,0.8058449567747323,0.9443384508121966,1.0980708034906692,0.0935934956551586,safe_fallback,assets/rectangle/027_erase_the_rectangle_0804-181153.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142707\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142707/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-142707/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-142707/debug,33022513,1280,720,30.0,723,239,52218
0802,erase_triangle,erase_the_triangle_0802-142815,erase the triangle,triangle,circle,top,bottom,302.5,155.5,288,432,0.9718440561106796,-0.9009029337973455,0.9993213485736141,0.5646700505814811,safe_fallback,assets/circle/055_erase_the_circle_0805-184247.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-142815\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142815/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-142815/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-142815/debug,1885467448,1280,720,30.0,912,13078,108720
0802,erase_triangle,erase_the_triangle_0802-143049,erase the triangle,triangle,rectangle,bottom,top,545.5,492.5,542,9,0.5578633937923082,2.2354833455002545,1.0972248652393046,0.5818096039479367,safe_fallback,assets/rectangle/085_erase_the_rectangle_0813-122623.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143049\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143049/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143049/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-143049/debug,462956464,1280,720,30.0,843,726,66473
0802,erase_triangle,erase_the_triangle_0802-143457,erase the triangle,triangle,circle,bottom,top,418.5,449.5,288,16,0.7072414113651173,0.2829926172377135,1.0240827931609122,0.5679729269762663,safe_fallback,assets/circle/062_erase_the_circle_0805-185457.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143457\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143457/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143457/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-143457/debug,1031337773,1280,720,30.0,654,134,60242
0802,erase_triangle,erase_the_triangle_0802-143602,erase the triangle,triangle,rectangle,top,bottom,411.5,145.5,456,469,0.9863572349493904,0.16424975890067373,1.0842645595885592,0.6120086119848065,safe_fallback,assets/rectangle/104_erase_the_rectangle_0813-214715.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143602\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143602/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143602/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-143602/debug,391403498,1280,720,30.0,658,19374,109308
0802,erase_triangle,erase_the_triangle_0802-143708,erase the triangle,triangle,circle,bottom,top,335.0,470.5,581,5,0.838516598023119,0.824208078544368,0.8984185549558028,0.18635250956211263,safe_fallback,assets/circle/101_erase_the_circle_0813-121727.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143708\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143708/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143708/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-143708/debug,540816523,1280,720,30.0,687,1,52184
0802,erase_triangle,erase_the_triangle_0802-143815,erase the triangle,triangle,rectangle,top,bottom,295.5,146.5,435,435,1.0359442979381532,7.364614344058772,0.9060670555645713,0.1459507523350104,safe_fallback,assets/rectangle/103_erase_the_rectangle_0813-214351.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143815\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143815/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-143815/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-143815/debug,1352015479,1280,720,30.0,768,12496,110474
0802,erase_triangle,erase_the_triangle_0802-143926,erase the triangle,triangle,circle,bottom,top,539.5,463.0,292,9,0.7238591313097259,0.23765379328448688,0.8616532127102619,0.7160901694945195,safe_fallback,assets/circle/102_erase_the_circle_0813-121829.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-143926\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143926/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-143926/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-143926/debug,1165418094,1280,720,30.0,751,9,59356
0802,erase_triangle,erase_the_triangle_0802-144141,erase the triangle,triangle,rectangle,top,bottom,523.0,141.0,458,448,0.9053045461138246,1.261144912900793,1.0087083132930632,0.39594314926286506,safe_fallback,assets/rectangle/006_erase_the_rectangle_0727-121135.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144141\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144141/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144141/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-144141/debug,6237586,1280,720,30.0,732,18636,108263
0802,erase_triangle,erase_the_triangle_0802-144300,erase the triangle,triangle,circle,bottom,top,435.0,458.0,574,11,0.8255499763497949,-0.34988351340393287,1.067445754955919,0.5089132771935366,safe_fallback,assets/circle/042_erase_the_circle_0802-135438.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144300\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144300/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144300/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-144300/debug,1854738130,1280,720,30.0,690,54,57695
0802,erase_triangle,erase_the_triangle_0802-144407,erase the triangle,triangle,rectangle,top,bottom,429.5,90.5,456,416,0.9950276106538983,-5.320393290939953,0.868565217056971,0.6075696875312477,safe_fallback,assets/rectangle/071_erase_the_rectangle_0812-135142.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144407\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144407/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144407/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-144407/debug,902909515,1280,720,30.0,718,34364,118330
0802,erase_triangle,erase_the_triangle_0802-144514,erase the triangle,triangle,rectangle,bottom,top,298.0,417.0,600,11,0.8751531138206206,-0.03600076869340363,1.0535199594603468,0.5520566387914182,safe_fallback,assets/rectangle/061_erase_the_rectangle_0811-201909.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144514\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144514/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144514/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-144514/debug,822428857,1280,720,30.0,778,7,49344
0802,erase_triangle,erase_the_triangle_0802-144629,erase the triangle,triangle,circle,top,bottom,292.5,217.0,308,428,0.9533901722639477,1.602211818314066,0.8783777299456048,0.7055713112890294,safe_fallback,assets/circle/046_erase_the_circle_0802-140037.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144629\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144629/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144629/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-144629/debug,1070253199,1280,720,30.0,773,18215,105834
0802,erase_triangle,erase_the_triangle_0802-144740,erase the triangle,triangle,circle,bottom,top,557.0,456.5,494,8,0.8351432067480856,-6.519970805547441,1.061332078316756,0.2050763730196973,safe_fallback,assets/circle/094_erase_the_circle_0812-133610.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144740\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144740/augmented.mp4,0802/erase_triangle/circle/erase_the_triangle_0802-144740/placement_metadata.json,0802/erase_triangle/circle/erase_the_triangle_0802-144740/debug,626981741,1280,720,30.0,770,192,62963
0802,erase_triangle,erase_the_triangle_0802-144858,erase the triangle,triangle,rectangle,top,bottom,573.5,156.5,457,440,1.0022173645676469,-6.298234291445177,1.0213431468360243,0.10542116774040187,safe_fallback,assets/rectangle/009_erase_the_rectangle_0727-121601.png,C:\Users\user\Downloads\records_0727_0813\0802\erase_the_triangle_0802-144858\videos\observation.images.top\chunk-000\file-000.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144858/augmented.mp4,0802/erase_triangle/rectangle/erase_the_triangle_0802-144858/placement_metadata.json,0802/erase_triangle/rectangle/erase_the_triangle_0802-144858/debug,1228912421,1280,720,30.0,733,17928,107867
0804,erase_rectangle,erase_the_rectangle_0804-180439,erase the rectangle,rectangle,circle,top,bottom,435.0,108.0,462,447,0.9283909051623044,2.7013141477514786,1.0524207371000005,0.42184714288645253,safe_fallback,assets/circle/034_erase_the_circle_0802-133354.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-180439\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180439/augmented.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180439/placement_metadata.json,0804/erase_rectangle/circle/erase_the_rectangle_0804-180439/debug,95178509,1280,720,30.0,775,26770,107256
0804,erase_rectangle,erase_the_rectangle_0804-180555,erase the rectangle,rectangle,circle,bottom,top,439.5,475.5,495,6,0.8259138859196866,-6.764926340211783,1.0706443322057733,0.7387444868052607,safe_fallback,assets/circle/036_erase_the_circle_0802-133624.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-180555\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180555/augmented.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180555/placement_metadata.json,0804/erase_rectangle/circle/erase_the_rectangle_0804-180555/debug,1674228587,1280,720,30.0,782,422,48440
0804,erase_rectangle,erase_the_rectangle_0804-180705,erase the rectangle,rectangle,triangle,top,bottom,316.5,139.5,288,427,0.9116478909136206,-9.197633558219005,0.940351108377496,0.09548271259013914,safe_fallback,assets/triangle/065_erase_the_triangle_0811-202700.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-180705\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180705/augmented.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180705/placement_metadata.json,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180705/debug,2129240074,1280,720,30.0,785,26272,107804
0804,erase_rectangle,erase_the_rectangle_0804-180817,erase the rectangle,rectangle,circle,bottom,top,319.5,467.5,490,6,0.948469865683473,2.5579612551738578,0.9033894004076141,0.14860229427347865,safe_fallback,assets/circle/074_erase_the_circle_0811-211826.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-180817\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180817/augmented.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-180817/placement_metadata.json,0804/erase_rectangle/circle/erase_the_rectangle_0804-180817/debug,560327879,1280,720,30.0,756,8,56403
0804,erase_rectangle,erase_the_rectangle_0804-180929,erase the rectangle,rectangle,triangle,top,bottom,583.0,129.0,329,413,0.9850214593126974,-2.405437776250845,1.0211905645662578,0.17561366918384583,safe_fallback,assets/triangle/033_erase_the_triangle_0802-142338.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-180929\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180929/augmented.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180929/placement_metadata.json,0804/erase_rectangle/triangle/erase_the_rectangle_0804-180929/debug,261622702,1280,720,30.0,715,24825,109694
0804,erase_rectangle,erase_the_rectangle_0804-181039,erase the rectangle,rectangle,triangle,bottom,top,563.5,478.0,481,9,0.852828503295408,5.775016325860719,0.9413158882114434,0.12256951547426374,safe_fallback,assets/triangle/092_erase_the_triangle_0812-142437.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-181039\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181039/augmented.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181039/placement_metadata.json,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181039/debug,1413529157,1280,720,30.0,866,57,55798
0804,erase_rectangle,erase_the_rectangle_0804-181153,erase the rectangle,rectangle,triangle,top,bottom,424.5,94.0,489,438,1.0030801721790468,-2.1148207352021497,0.9858033726728811,0.14590882679971173,safe_fallback,assets/triangle/010_erase_the_triangle_0727-114335.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-181153\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181153/augmented.mp4,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181153/placement_metadata.json,0804/erase_rectangle/triangle/erase_the_rectangle_0804-181153/debug,1767999038,1280,720,30.0,728,27097,116527
0804,erase_rectangle,erase_the_rectangle_0804-181404,erase the rectangle,rectangle,circle,bottom,top,313.5,475.5,590,3,0.9054660690467734,6.273255043711009,0.8524066938512896,0.7114843742659107,safe_fallback,assets/circle/096_erase_the_circle_0812-133948.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-181404\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-181404/augmented.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-181404/placement_metadata.json,0804/erase_rectangle/circle/erase_the_rectangle_0804-181404/debug,2133817915,1280,720,30.0,945,3,38736
0804,erase_rectangle,erase_the_rectangle_0804-181522,erase the rectangle,rectangle,circle,top,bottom,301.5,144.5,288,407,0.9622769977472126,-0.9355320127888014,1.060317261849048,0.563612269662903,safe_fallback,assets/circle/103_erase_the_circle_0813-212950.png,C:\Users\user\Downloads\records_0727_0813\0804\erase_the_rectangle_0804-181522\videos\observation.images.top\chunk-000\file-000.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-181522/augmented.mp4,0804/erase_rectangle/circle/erase_the_rectangle_0804-181522/placement_metadata.json,0804/erase_rectangle/circle/erase_the_rectangle_0804-181522/debug,1576350518,1280,720,30.0,890,29368,109536
